Epoch,G Loss,D Loss,Validation Loss
1,8.953314198833219,1.0926651941294097,8.235966873168945
2,8.222204717267461,0.8592998453882896,8.104880719714695
3,8.055064596715761,0.8756919585022271,7.566074636247423
4,7.8661751974196665,0.765759643386392,7.727585665384928
5,7.810365387037689,0.6710448435374669,8.423988400565253
6,7.675745264154856,0.6638664088997186,7.777117167578803
7,7.700399571106214,0.6589680265645687,7.600813828574287
8,7.548492172519032,0.6569376866690585,7.583117983076307
9,7.546205157325382,0.68191709371508,7.542600970798069
10,7.46254100585852,0.6693357008845866,7.549440728293525
11,7.368927279774215,0.7286718213925508,7.157434129714966
12,7.349438131690359,0.6994835549042004,7.406406195958455
13,7.317986117023714,0.658918195912818,7.356189902623495
14,7.268187294487192,0.6556659733213964,7.649847014745077
15,7.216142629041057,0.6541772491457749,7.469735097885132
16,7.13544460237861,0.6538836196357128,7.582458469602797
17,7.060911075741637,0.6556365164388128,7.192126936382717
18,6.971701922536898,0.6543051926027826,7.205754068162706
19,6.926625345267501,0.6532622188413176,7.225237523184882
20,6.855775941319826,0.6526813593899169,7.289644463857015
21,6.770255144904642,0.6534709820226461,7.304311286078559
22,6.7011458012236265,0.652672141039071,7.558359824286567
23,6.668383479452267,0.652517294850336,7.235311444600423
24,6.577529656119039,0.6528764545750552,7.610034396913316
25,6.529799807305429,0.6530267601253605,7.153232876459757
26,6.481213919588831,0.6524572900029457,7.370679791768392
27,6.3972865860669215,0.6972779508064441,7.616324938668145
28,6.389430836803105,0.6561127263290876,7.421148390240139
29,6.359364163641836,0.6530067438171023,7.4200044631958
30,6.321520900192047,0.6536571929434768,7.139899656507704
31,6.261366776057652,0.6522072687202475,7.262660699420505
32,6.211304489637957,0.6517351914186772,7.165954822964139
33,6.224399605385062,0.6522968017420515,7.436315435833401
34,6.186526347943047,0.6517601308702421,7.2713229868147105
35,6.153739298759055,0.6523054290552434,7.191684701707628
36,6.118506530419785,0.6513836305348479,7.244011110729641
37,6.075743961067093,0.6514267799567107,7.344809532165527
38,6.076029423572102,0.6513792601954035,7.295557043287489
39,6.04295541458771,0.6514168740654526,7.43472646607293
40,6.03550734239466,0.6513603900660988,7.1065970738728845
41,5.985624432229862,0.6512937988219809,7.405883174472385
42,5.9552185461968605,0.6511323089693107,7.237439563539293
43,5.975511007282247,0.6511388087139076,7.194000313017104
44,5.941066473472018,0.6510667891061607,7.264578527874416
45,5.9256730827630735,0.6510631869487068,7.086265166600545
46,5.895774157441297,0.651038613473,7.073581435945299
47,5.880080114893553,0.6511745985482588,7.141798978381686
48,5.852539805137143,0.6511966417483589,7.300048107571072
49,5.841138489773962,0.6510721809055959,7.107680961820814
50,5.812831288292294,0.6513816018064483,7.106431743833753
51,5.790889166984238,0.6514591708236716,7.194342856936984
52,5.784390267871675,0.6513024301422077,7.327388991249932
53,5.753985044335117,0.6509912364623126,7.037262111239963
54,5.755676834523177,0.6510987699198789,7.102200444539388
55,5.721160327686983,0.6509395540595388,7.0660673989189995
56,5.708692390377782,0.651632250357075,7.196796724531386
57,5.671383104404481,0.6511304032902757,7.163959630330404
58,5.668902704361774,0.650918482899332,7.022278854582045
59,5.659518161741626,0.6508936549769062,7.499925639894274
60,5.618130733319023,0.6508637052290246,7.032919862535265
61,5.612134913436505,0.650907784449954,7.119575696521335
62,5.598415165054364,0.6509398125132927,7.167373832066854
63,5.591924601910161,0.6508385898018417,7.060389227337307
64,5.571532162631593,0.6508753914125159,6.980704636043972
65,5.538173174657741,0.6508745183797777,6.951461505889893
66,5.553977798013126,0.6508932911715254,6.945335706075032
67,5.514107825709324,0.651021710130013,7.099549288219876
68,5.500258095792028,0.6509952283039147,7.236232699288262
69,5.49654960765892,0.6509034406571161,7.0022558159298365
70,5.46584539787442,0.6508951517714172,7.226473167207506
71,5.462595554960876,0.6508120191531355,7.069405343797472
72,5.436654105573809,0.650801167434671,6.9429716269175215
73,5.424118807335861,0.7206926467705842,6.754135836495293
74,5.420025585078392,0.7090647088713339,7.105240133073595
75,5.4098906730737335,0.6545533749903617,6.967788680394491
76,5.394337532567043,0.6530231704898909,6.989535580741035
77,5.40389180650898,0.6521950230545023,7.206555986404419
78,5.380051266913321,0.6520064635103157,6.973185973697238
79,5.368819811097047,0.6517404833761584,7.175627507103814
80,5.359505539848691,0.6561302933372369,7.074738417731391
81,5.345223094234948,0.6518911692608639,7.076897817187839
82,5.350680357935715,0.6513523247395577,6.958323076036241
83,5.3331032387014865,0.6511472391815079,6.932773235109117
84,5.315822181915369,0.6511141744648375,6.97226759062873
85,5.320779027057295,0.650950467052246,7.048405191633436
86,5.32944207765809,0.6508924046150443,7.057992564307319
87,5.282722803057075,0.6508395175973908,7.04311498536004
88,5.28168246726028,0.6507688705660716,7.034586275948419
89,5.266410655334216,0.6508639950712188,7.054839362038506
90,5.269100202565768,0.6508691564661448,6.978870079252455
91,5.245875377281039,0.6507881457398251,6.9778260866800945
92,5.247129923823167,0.6506998440464672,7.090799628363715
93,5.24358241030482,0.6506330016948262,6.948207987679376
94,5.2421136022615835,0.6506421317239436,7.069207270940145
95,5.243543551415622,0.6506850540804929,7.0137218899197045
96,5.226589427274816,0.6505992960195247,7.124985477659437
97,5.212764084172182,0.6506318665352189,6.963976589838664
98,5.218966992963262,0.6506849700997189,6.995318841934204
99,5.208316932539312,0.6507250811873364,6.971859720018175
100,5.211854281545687,0.6506472505441233,6.949353827370538
